reg_name,reg_addr
ADDR29H_B,0xFFFFF84A
ADDR29L_B,0xFFFFF84B
ADDR30H_B,0xFFFFF84C
ADDR30L_B,0xFFFFF84D
ADDR31H_B,0xFFFFF84E
ADDR31L_B,0xFFFFF84F
ADTRGR1_B,0xFFFFF72E
ADTRGR2_B,0xFFFFF72F
ADTRG0_B,0xFFFFF76E
ADCSR0_B,0xFFFFF818
ADCR0_B,0xFFFFF819
ADCSR1_B,0xFFFFF838
ADCR1_B,0xFFFFF839
ADCSR2_B,0xFFFFF858
ADCR2_B,0xFFFFF859
MTAD_CNT0_W,0xFFFFF860
MTAD_CYLR0_W,0xFFFFF862
MTAD_DR0A_W,0xFFFFF864
MTAD_DR0B_W,0xFFFFF866
MTAD_GR0A_W,0xFFFFF868
MTAD_GR0B_W,0xFFFFF86A
MTAD_TCR0_B,0xFFFFF86C
MTAD_TSR0_B,0xFFFFF86D
MTAD_TIER0_B,0xFFFFF86E
MTAD_CNT1_W,0xFFFFF870
MTAD_CYLR1_W,0xFFFFF872
MTAD_DR1A_W,0xFFFFF874
MTAD_DR1B_W,0xFFFFF876
MTAD_GR1A_W,0xFFFFF878
MTAD_GR1B_W,0xFFFFF87A
MTAD_TCR1_B,0xFFFFF87C
MTAD_TSR1_B,0xFFFFF87D
MTAD_TIER1_B,0xFFFFF87E
SSU_SSCRH_0_B,0xFFFFFC00
SSU_SSCRL_0_B,0xFFFFFC01
SSU_SSMR_0_B,0xFFFFFC02
SSU_SSER_0_B,0xFFFFFC03
SSU_SSTDR0_0_B,0xFFFFFC04
SSU_SSTDR1_0_B,0xFFFFFC05
SSU_SSTDR2_0_B,0xFFFFFC06
SSU_SSTDR3_0_B,0xFFFFFC07
SSU_SSRDR0_0_B,0xFFFFFC08
SSU_SSRDR1_0_B,0xFFFFFC09
SSU_SSRDR2_0_B,0xFFFFFC0A
SSU_SSRDR3_0_B,0xFFFFFC0B
SSU_SSSR_0_B,0xFFFFFC0C
SSU_SSCRH_1_B,0xFFFFFC10
SSU_SSCRL_1_B,0xFFFFFC11
SSU_SSMR_1_B,0xFFFFFC12
SSU_SSER_1_B,0xFFFFFC13
SSU_SSTDR0_1_B,0xFFFFFC14
SSU_SSTDR1_1_B,0xFFFFFC15
SSU_SSTDR2_1_B,0xFFFFFC16
SSU_SSTDR3_1_B,0xFFFFFC17
SSU_SSRDR0_1_B,0xFFFFFC18
SSU_SSRDR1_1_B,0xFFFFFC19
SSU_SSRDR2_1_B,0xFFFFFC1A
SSU_SSRDR3_1_B,0xFFFFFC1B
SSU_SSSR_1_B,0xFFFFFC1C
